tier,start,end,duration,comment,relavence,classification,subject,
Caregiver linguistic,57.402,57.986,0.583999999999996,fresa ,1,normal,141,
Caregiver linguistic,60.006,60.665,0.658999999999999,fresa,0,normal,141,
Caregiver linguistic,65.456,67.099,1.643,elote ,1,normal,141,
Caregiver linguistic,68.556,69.176,0.620000000000004,elote,0,normal,141,
Caregiver linguistic,73.522,74.139,0.61699999999999,leche ,1,normal,141,
Caregiver linguistic,76.435,76.989,0.554000000000002,leche ,1,normal,141,
Caregiver linguistic,78.133,78.937,0.804000000000002,vaca ,1,normal,141,
Caregiver linguistic,80.218,80.701,0.48299999999999,vaca,1,normal,141,
Caregiver linguistic,83.84,84.271,0.430999999999997,vaca ,1,normal,141,
Caregiver linguistic,88.032,88.524,0.492000000000004,vaca ,1,normal,141,
Caregiver linguistic,89.311,90.185,0.873999999999995,galleta,0,normal,141,
Caregiver linguistic,93.398,94.497,1.099,aguacate ,1,normal,141,
Caregiver linguistic,95.288,96.556,1.268,aguacate ,1,normal,141,
Caregiver linguistic,98.42,99.253,0.832999999999998,aguacate ,1,normal,141,
Caregiver linguistic,105.003,105.684,0.680999999999997,aguacate,0,normal,141,
Caregiver linguistic,106.627,107.211,0.584000000000003,brocoli ,1,normal,141,
Caregiver linguistic,109.171,109.814,0.642999999999987,brocoli ,1,normal,141,
Caregiver linguistic,111.015,111.477,0.462000000000003,galleta,0,normal,141,
Caregiver linguistic,111.677,112.108,0.430999999999997,elote,0,normal,141,
Caregiver linguistic,114.744,115.237,0.492999999999995,pan,0,normal,141,
Caregiver linguistic,117.255,117.844,0.588999999999999,pan,0,normal,141,
Caregiver linguistic,120.439,121.1,0.661000000000001,pan,0,normal,141,
Caregiver linguistic,122.633,123.883,1.25,pan bimbo,0,normal,141,
Caregiver linguistic,125.865,126.738,0.873000000000005,sandwhich,0,normal,141,
Caregiver linguistic,130.809,131.216,0.407000000000011,galleta,0,normal,141,
Caregiver linguistic,132.276,132.814,0.537999999999983,plato,0,normal,141,
Caregiver linguistic,136.706,137.333,0.627000000000009,lechuga,0,normal,141,
Caregiver linguistic,138.475,139.142,0.667000000000002,lechuga,0,normal,141,
Caregiver linguistic,140.327,140.728,0.40100000000001,galleta,0,normal,141,
Caregiver linguistic,141.005,141.594,0.588999999999999,elote,0,normal,141,
Caregiver linguistic,150.532,151.121,0.588999999999999,taza ,1,normal,141,
Caregiver linguistic,155.154,155.517,0.363,taza ,1,normal,141,
Caregiver linguistic,158.009,158.464,0.455000000000013,taza ,1,normal,141,
Caregiver linguistic,161.138,161.637,0.498999999999995,agua ,0,imaginary,141,
Caregiver linguistic,161.916,162.523,0.606999999999999,leche ,1,normal,141,
Caregiver linguistic,167.446,168.473,1.02700000000002,banana,0,normal,141,
Caregiver linguistic,172.24,172.96,0.719999999999999,banana,0,normal,141,
Caregiver linguistic,175.013,175.997,0.984000000000009,tupper,0,normal,141,
Caregiver linguistic,177.366,178.065,0.698999999999984,banana,0,normal,141,
Caregiver linguistic,180.644,181.813,1.16899999999998,banana,0,normal,141,
Caregiver linguistic,182.424,183.556,1.13200000000001,platano,0,normal,141,
Caregiver linguistic,184.502,185.08,0.578000000000003,platano,0,normal,141,
Caregiver linguistic,187.488,187.951,0.462999999999994,platano,0,normal,141,
Caregiver linguistic,190.275,190.796,0.520999999999987,platano,0,normal,141,
Caregiver linguistic,193.25,194.515,1.26499999999999,platano ,1,normal,141,
Caregiver linguistic,195.378,196.293,0.91500000000002,platano ,1,normal,141,
Caregiver linguistic,199.779,200.247,0.468000000000018,platano ,1,normal,141,
Caregiver linguistic,204.589,205.078,0.489000000000004,platano ,1,normal,141,
Caregiver linguistic,205.875,206.257,0.382000000000005,platano ,1,normal,141,
Caregiver linguistic,206.671,207.251,0.580000000000013,galleta,0,normal,141,
Caregiver linguistic,208.053,208.477,0.424000000000007,galleta,0,normal,141,
Caregiver linguistic,208.639,209.054,0.414999999999992,elote,0,normal,141,
Caregiver linguistic,210.732,211.058,0.325999999999993,galleta,0,normal,141,
Caregiver linguistic,211.2,211.668,0.468000000000018,elote,0,normal,141,
Caregiver linguistic,213.03,213.419,0.38900000000001,agua,0,normal,141,
Caregiver linguistic,214.594,214.956,0.361999999999995,agua,0,normal,141,
Caregiver linguistic,216.436,217.107,0.670999999999992,vaso de agua,0,imaginary,141,
Caregiver linguistic,217.986,218.253,0.266999999999996,agua ,0,imaginary,141,
Caregiver linguistic,219.747,220.042,0.294999999999987,agua ,0,imaginary,141,
Caregiver linguistic,221.9,222.277,0.376999999999981,galleta,0,normal,141,
Caregiver linguistic,223.254,223.554,0.300000000000011,agua ,0,imaginary,141,
Caregiver linguistic,224.394,224.67,0.275999999999982,agua ,0,imaginary,141,
Caregiver linguistic,226.344,226.615,0.271000000000015,agua,0,normal,141,
Caregiver linguistic,227.141,227.536,0.39500000000001,elote,0,normal,141,
Caregiver linguistic,228.132,228.543,0.411000000000001,elote,0,normal,141,
Caregiver linguistic,232.558,233.77,1.21200000000002,naranja ,1,normal,141,
Caregiver linguistic,236.309,237.513,1.20400000000001,naranja ,0,imaginary,141,
Caregiver linguistic,238.235,239.563,1.32799999999997,naranja ,0,imaginary,141,
Caregiver linguistic,244.494,245.272,0.777999999999992,galleta,0,normal,141,
Caregiver linguistic,245.942,246.507,0.564999999999998,galleta,0,normal,141,
Caregiver linguistic,248.425,249.146,0.720999999999975,galleta,0,normal,141,
Caregiver linguistic,257.952,258.413,0.461000000000013,galleta,0,normal,141,
Caregiver linguistic,260.242,260.87,0.627999999999986,galleta,0,normal,141,
Caregiver linguistic,263.093,263.625,0.531999999999982,plato,0,normal,141,
Caregiver linguistic,264.791,265.414,0.62299999999999,galleta,0,normal,141,
Caregiver linguistic,267.26,268.077,0.817000000000007,galleta,0,normal,141,
Caregiver linguistic,270.135,271.056,0.920999999999992,tomate,0,normal,141,
Caregiver linguistic,271.244,272.036,0.791999999999973,tomate,0,normal,141,
Caregiver linguistic,272.777,273.573,0.795999999999992,fresa,0,normal,141,
Caregiver linguistic,276.102,276.764,0.662000000000035,brocoli,0,normal,141,
Caregiver linguistic,279.249,279.662,0.412999999999954,plato,0,normal,141,
Caregiver linguistic,282.067,283.594,1.52699999999999,cuchara ,1,normal,141,
Caregiver linguistic,285.188,285.659,0.471000000000004,papas,0,normal,141,
Caregiver linguistic,287.717,288.084,0.367000000000019,papas,0,normal,141,
Caregiver linguistic,289.029,289.53,0.500999999999976,galleta,0,normal,141,
Caregiver linguistic,292.272,292.832,0.560000000000002,cuchillo ,1,normal,141,
Caregiver linguistic,301.904,302.362,0.458000000000027,puerta,0,normal,141,
Caregiver linguistic,306.306,307.13,0.824000000000012,chicharos ,1,normal,141,
Caregiver linguistic,307.728,308.309,0.581000000000017,chicharos ,1,normal,141,
Caregiver linguistic,313.644,314.085,0.440999999999974,chicharos ,1,normal,141,
Caregiver linguistic,327.364,328.419,1.05500000000001,galletas,0,normal,141,
Caregiver linguistic,333.644,334.381,0.736999999999966,cebolla,0,normal,141,
Caregiver linguistic,336.522,337.341,0.819000000000017,cebolla ,1,normal,141,
Caregiver linguistic,340.357,341.493,1.13599999999997,cebolla ,1,normal,141,
Caregiver linguistic,344.034,344.469,0.435000000000002,cebolla ,1,normal,141,
Caregiver linguistic,345.599,346.141,0.54200000000003,galletas,0,normal,141,
Caregiver linguistic,348.416,348.774,0.358000000000004,galleta ,1,normal,141,
Caregiver linguistic,356.364,356.915,0.551000000000045,agua,0,normal,141,
Caregiver linguistic,359.936,360.572,0.636000000000024,galletas ,1,normal,141,
Caregiver linguistic,361.588,362.744,1.15600000000001,galletas de M&amp,M ,0,imaginary,141
Caregiver linguistic,366.33,366.748,0.418000000000006,galleta ,1,normal,141,
Caregiver linguistic,369.532,370.133,0.600999999999999,galleta ,1,normal,141,
Caregiver linguistic,372.563,373.147,0.584000000000003,galleta ,1,normal,141,
Caregiver linguistic,377.156,377.59,0.433999999999969,cereal,0,normal,141,
Caregiver linguistic,379.912,380.244,0.33200000000005,cereal,0,normal,141,
Caregiver linguistic,384.083,384.797,0.713999999999999,tenedor,0,normal,141,
Caregiver linguistic,385.166,385.883,0.716999999999985,cuchara,0,normal,141,
Caregiver linguistic,388.988,389.56,0.572000000000003,tenedor,0,normal,141,
Caregiver linguistic,74.7,76.33,1.63,brocoli ,1,normal,372,
Caregiver linguistic,76.9,77.54,0.640000000000001,brocoli ,1,normal,372,
Caregiver linguistic,79.656,80.23,0.573999999999998,brocoli ,1,normal,372,
Caregiver linguistic,86.26,87.07,0.809999999999988,brocoli ,1,normal,372,
Caregiver linguistic,91.533,92.883,1.34999999999999,galletita ,1,normal,372,
Caregiver linguistic,118.25,119.01,0.760000000000005,elote ,1,normal,372,
Caregiver linguistic,123.64,124.23,0.590000000000003,chicarro ,1,normal,372,
Caregiver linguistic,225.385,226.265,0.879999999999995,cafe ,0,imaginary,372,
Caregiver linguistic,227.66,228.849,1.18899999999999,lechita ,1,normal,372,
Caregiver linguistic,230.61,231.22,0.609999999999985,naranja,0,normal,372,
Caregiver linguistic,233.02,233.72,0.699999999999989,naranja,0,normal,372,
Caregiver linguistic,237.709,238.533,0.823999999999984,naranja,0,normal,372,
Caregiver linguistic,239.716,240.28,0.563999999999993,naranja,0,normal,372,
Caregiver linguistic,240.71,241.17,0.45999999999998,naranja,0,normal,372,
Caregiver linguistic,244.159,244.792,0.63300000000001,naranja,0,normal,372,
Caregiver linguistic,250.8,251.84,1.03999999999999,sandwich,0,normal,372,
Caregiver linguistic,262.94,264.52,1.57999999999998,pan ,1,normal,372,
Caregiver linguistic,269.49,270.33,0.839999999999975,leche ,1,normal,372,
Caregiver linguistic,279.459,280.28,0.82099999999997,tomate ,1,normal,372,
Caregiver linguistic,282.98,284.43,1.44999999999999,tomate ,1,normal,372,
Caregiver linguistic,304.71,305.46,0.75,cuchara ,1,normal,372,
Caregiver linguistic,313.86,314.61,0.75,sopita,0,normal,372,
Caregiver linguistic,328.47,328.91,0.439999999999998,agua,0,normal,372,
Caregiver linguistic,333.96,334.563,0.603000000000009,aguita,0,normal,372,
Caregiver linguistic,60.973,61.82,0.847000000000001,cuchillo ,1,normal,436,
Caregiver linguistic,147.36,149.08,1.72,naranja,0,normal,436,
Caregiver linguistic,150.5,151.86,1.36000000000001,orange,0,normal,436,
Caregiver linguistic,159.5,160.82,1.31999999999999,elote,0,normal,436,
Caregiver linguistic,161.68,162.646,0.96599999999998,leche,0,normal,436,
Caregiver linguistic,185.823,186.676,0.85299999999998,cuchillo,0,normal,436,
Caregiver linguistic,232.183,233.383,1.20000000000002,cuchillo ,1,normal,436,
Caregiver linguistic,247.947,249.287,1.34,banana,0,normal,436,
Caregiver linguistic,254.763,256.416,1.65299999999999,banana,0,normal,436,
Caregiver linguistic,265.37,266.137,0.766999999999996,banana ,1,normal,436,
Caregiver linguistic,287.107,288.358,1.25099999999998,banana,0,normal,436,
Caregiver linguistic,291.377,292.777,1.39999999999998,banana,0,normal,436,
Caregiver linguistic,37.8,38.18,0.380000000000003,plato ,1,normal,435,
Caregiver linguistic,201.47,201.73,0.259999999999991,tacita,1,normal,435,
Caregiver linguistic,210.76,211.34,0.580000000000013,banano,0,normal,435,
Caregiver linguistic,211.558,212.034,0.475999999999999,banano,0,normal,435,
Caregiver linguistic,219.94,220.543,0.603000000000009,banana ,1,normal,435,
Caregiver linguistic,222.307,222.776,0.469000000000023,banana ,1,normal,435,
Caregiver linguistic,235.001,235.304,0.302999999999997,banana,0,normal,435,
Caregiver linguistic,240.689,241.115,0.426000000000016,brocoli,0,normal,435,
Caregiver linguistic,241.929,242.372,0.443000000000012,brocoli,0,normal,435,
Caregiver linguistic,245.991,246.531,0.539999999999992,brocoli ,1,normal,435,
Caregiver linguistic,288.646,288.896,0.25,sopa ,1,normal,435,
Caregiver linguistic,12.759,13.912,1.153,naranja ,1,normal,192,
Caregiver linguistic,15.06,16.4,1.34,naranja ,1,normal,192,
Caregiver linguistic,17.9,18.78,0.880000000000003,naranjas ,1,normal,192,
Caregiver linguistic,24.373,25.273,0.899999999999999,frijoles,0,normal,192,
Caregiver linguistic,25.683,26.343,0.66,frijoles,0,normal,192,
Caregiver linguistic,26.383,27.163,0.780000000000001,habichuelas,0,normal,192,
Caregiver linguistic,27.213,27.753,0.539999999999999,frijoles,0,normal,192,
Caregiver linguistic,27.763,28.343,0.579999999999998,habichuelas,0,normal,192,
Caregiver linguistic,31.659,32.393,0.734000000000002,habichuelas,0,normal,192,
Caregiver linguistic,48.252,48.565,0.312999999999995,plato,0,normal,192,
Caregiver linguistic,52.401,52.834,0.433,papitas,0,normal,192,
Caregiver linguistic,58.35,59.357,1.007,aguacate ,1,normal,192,
Caregiver linguistic,59.883,60.737,0.853999999999999,aguacate ,1,normal,192,
Caregiver linguistic,69.75,71.07,1.31999999999999,fresa ,1,normal,192,
Caregiver linguistic,71.869,72.51,0.641000000000005,fresas ,1,normal,192,
Caregiver linguistic,80.816,81.823,1.00699999999999,fresa ,1,normal,192,
Caregiver linguistic,82.065,83.325,1.26000000000001,platanos,0,normal,192,
Caregiver linguistic,84.941,85.694,0.753,platanos,0,normal,192,
Caregiver linguistic,91.383,92.923,1.54000000000001,platano,0,normal,192,
Caregiver linguistic,104.262,104.962,0.700000000000003,platano ,1,normal,192,
Caregiver linguistic,107.377,107.958,0.581000000000003,platano ,1,normal,192,
Caregiver linguistic,111.453,112.021,0.567999999999998,platano ,1,normal,192,
Caregiver linguistic,115.189,116.209,1.02000000000001,platano,0,normal,192,
Caregiver linguistic,118.753,119.393,0.640000000000001,pan,0,normal,192,
Caregiver linguistic,120.011,120.791,0.780000000000001,pan,0,normal,192,
Caregiver linguistic,124.985,125.898,0.912999999999997,cuchillo,0,normal,192,
Caregiver linguistic,129.106,129.418,0.312000000000012,cuchillo,0,normal,192,
Caregiver linguistic,134.617,135.417,0.800000000000011,pan,0,normal,192,
Caregiver linguistic,138.614,139.188,0.573999999999984,pan,0,normal,192,
Caregiver linguistic,157.374,157.794,0.420000000000016,cuchillo,0,normal,192,
Caregiver linguistic,171.113,171.54,0.426999999999993,tea,0,normal,192,
Caregiver linguistic,173.157,173.456,0.298999999999978,tea ,0,english,192,
Caregiver linguistic,176.379,177.199,0.820000000000022,tea ,0,english,192,
Caregiver linguistic,177.609,177.969,0.359999999999985,tea,0,normal,192,
Caregiver linguistic,180.964,181.964,1,tea,0,normal,192,
Caregiver linguistic,191.786,192.42,0.633999999999986,galleta ,1,normal,192,
Caregiver linguistic,193.251,193.871,0.620000000000004,galletas ,1,normal,192,
Caregiver linguistic,229.225,229.673,0.448000000000008,te,0,normal,192,
Caregiver linguistic,231.192,231.465,0.272999999999996,te,0,normal,192,
Caregiver linguistic,236.647,237.48,0.832999999999998,elote,0,normal,192,
Caregiver linguistic,241.331,241.817,0.486000000000018,pan,0,normal,192,
Caregiver linguistic,242.816,243.068,0.25200000000001,pan,0,normal,192,
Caregiver linguistic,247.36,247.8,0.439999999999998,pan ,1,normal,192,
Caregiver linguistic,254.619,255.099,0.47999999999999,pan,0,normal,192,
Caregiver linguistic,259.339,260.32,0.980999999999994,jitomate,0,normal,192,
Caregiver linguistic,261.63,262.384,0.754000000000019,jitomate,0,normal,192,
Caregiver linguistic,278.327,279.347,1.01999999999998,brocoli,0,normal,192,
Caregiver linguistic,281.09,281.65,0.560000000000002,brocoli,0,normal,192,
Caregiver linguistic,304.228,304.816,0.587999999999965,plato,0,normal,192,
Caregiver linguistic,306.676,307.015,0.338999999999999,brocoli,0,normal,192,
Caregiver linguistic,309.452,309.816,0.363999999999976,galleta,0,normal,192,
Caregiver linguistic,315.063,315.522,0.459000000000003,galletas ,1,normal,192,
Caregiver linguistic,322.948,323.46,0.512,cebolla,0,normal,192,
Caregiver linguistic,323.752,324.239,0.486999999999966,cebolla,0,normal,192,
Caregiver linguistic,327.286,328.146,0.860000000000013,cebolla ,1,normal,192,
Caregiver linguistic,333.149,333.468,0.319000000000017,cuchillo ,1,normal,192,
Caregiver linguistic,17.983,18.786,0.803000000000001,aguacate,0,normal,308,
Caregiver linguistic,49.386,50.045,0.658999999999999,cuchara,0,normal,308,
Caregiver linguistic,72.853,73.586,0.733000000000004,cebolla,0,normal,308,
Caregiver linguistic,81.493,82.093,0.600000000000009,galleta ,1,normal,308,
Caregiver linguistic,87.258,87.886,0.628,naranja ,1,normal,308,
Caregiver linguistic,90.193,90.786,0.593000000000004,naranja ,1,normal,308,
Caregiver linguistic,95.473,96.233,0.760000000000005,fresa ,1,normal,308,
Caregiver linguistic,120.564,121.278,0.714000000000013,broccoli ,0,english,308,
Caregiver linguistic,131.906,132.498,0.591999999999985,ejote ,1,normal,308,
Caregiver linguistic,137.12,138.066,0.945999999999998,ejote,0,normal,308,
Caregiver linguistic,169.218,169.844,0.626000000000005,plato,0,normal,308,
Caregiver linguistic,173.433,174.386,0.953000000000003,cebolla,0,normal,308,
Caregiver linguistic,185.109,185.569,0.45999999999998,pan ,1,normal,308,
Caregiver linguistic,197.558,198.112,0.554000000000002,fresa ,1,normal,308,
Caregiver linguistic,243.019,243.399,0.379999999999995,pan,0,normal,308,
Caregiver linguistic,257.827,258.502,0.675000000000011,lechuga,0,normal,308,
Caregiver linguistic,259.117,259.511,0.394000000000006,lechuga,0,normal,308,
Caregiver linguistic,260.461,261.348,0.887,ensalada,0,normal,308,
Caregiver linguistic,291.642,292.235,0.593000000000018,naranja ,1,normal,308,
Caregiver linguistic,293.638,294.084,0.446000000000026,naranja,0,normal,308,
Caregiver linguistic,295.708,296.568,0.859999999999957,naranja,0,normal,308,
Caregiver linguistic,299.197,299.785,0.588000000000022,naranja ,1,normal,308,
Caregiver linguistic,300.648,301.215,0.56699999999995,naranja,0,normal,308,
Caregiver linguistic,304.51,304.897,0.387,pan,0,normal,308,
Caregiver linguistic,305.144,305.764,0.620000000000004,pan,0,normal,308,
Caregiver linguistic,306.321,306.881,0.559999999999945,fresa,0,normal,308,
Caregiver linguistic,308.108,308.801,0.692999999999984,fresa,0,normal,308,
Caregiver linguistic,310.581,311.207,0.625999999999976,fresa,0,normal,308,
Caregiver linguistic,313.274,313.934,0.660000000000025,naranja ,1,normal,308,
Caregiver linguistic,316.011,316.631,0.619999999999948,fresa,0,normal,308,
Caregiver linguistic,336.152,336.793,0.64100000000002,lechuga,0,normal,308,
Caregiver linguistic,337.128,337.742,0.614000000000033,lechuga,0,normal,308,
Caregiver linguistic,338.956,339.523,0.567000000000007,naranja,0,normal,308,
Caregiver linguistic,348.723,349.445,0.72199999999998,lechuga,0,normal,308,
Caregiver linguistic,19.14,19.946,0.806000000000001,sandwich,0,normal,140,
Caregiver linguistic,20.22,21.1,0.880000000000003,sandwich,0,normal,140,
Caregiver linguistic,22.88,23.68,0.800000000000001,sandwich,0,normal,140,
Caregiver linguistic,25.4,26.62,1.22,sandwich,0,normal,140,
Caregiver linguistic,48.78,49.566,0.786000000000001,cookie,0,normal,140,
Caregiver linguistic,51.6,52.52,0.920000000000002,cookie,0,normal,140,
Caregiver linguistic,55.78,56.159,0.378999999999998,cookie,0,normal,140,
Caregiver linguistic,56.66,57.359,0.699000000000005,orange ,0,english,140,
Caregiver linguistic,59.37,59.876,0.506,orange ,0,english,140,
Caregiver linguistic,60.61,60.895,0.285000000000004,jugo,0,normal,140,
Caregiver linguistic,61.5,62.26,0.759999999999998,jugo,0,normal,140,
Caregiver linguistic,63.34,63.82,0.479999999999997,jugo,0,normal,140,
Caregiver linguistic,71,72.36,1.36,fresa ,1,normal,140,
Caregiver linguistic,73.12,74.22,1.09999999999999,fresa ,1,normal,140,
Caregiver linguistic,82.053,83.293,1.24000000000001,green beans,0,normal,140,
Caregiver linguistic,89.34,90.386,1.04599999999999,banana,0,normal,140,
Caregiver linguistic,91.549,92.51,0.960999999999998,banana,0,normal,140,
Caregiver linguistic,94.21,97.09,2.88000000000001,banana,0,normal,140,
Caregiver linguistic,134.502,135.71,1.208,leche ,1,normal,140,
Caregiver linguistic,136.266,137.18,0.914000000000016,leche ,1,normal,140,
Caregiver linguistic,137.99,138.79,0.799999999999983,leche ,1,normal,140,
Caregiver linguistic,142.99,144.39,1.39999999999998,leche,0,normal,140,
Caregiver linguistic,149.38,150.18,0.800000000000011,leche,0,normal,140,
Caregiver linguistic,152.52,153.26,0.739999999999981,jugo,0,normal,140,
Caregiver linguistic,158.89,159.562,0.672000000000025,banana ,1,normal,140,
Caregiver linguistic,160.449,160.949,0.5,banana ,1,normal,140,
Caregiver linguistic,168.04,169.04,1,banana,0,normal,140,
Caregiver linguistic,174.38,174.84,0.460000000000008,sopa,0,normal,140,
Caregiver linguistic,175.07,175.51,0.439999999999998,sopa,0,normal,140,
Caregiver linguistic,176.49,177.07,0.579999999999984,sopa,0,normal,140,
Caregiver linguistic,178.12,179.66,1.53999999999999,sopa,0,normal,140,
Caregiver linguistic,208.46,209.32,0.859999999999985,sandwich,0,normal,140,
Caregiver linguistic,209.73,210.39,0.659999999999997,sandwich,0,normal,140,
Caregiver linguistic,212.22,212.92,0.699999999999989,sandwich,0,normal,140,
Caregiver linguistic,213.71,214.87,1.16,naranja,0,normal,140,
Caregiver linguistic,218.05,219.09,1.03999999999999,lechuga ,1,normal,140,
Caregiver linguistic,220.31,221.43,1.12,cookie,0,normal,140,
Caregiver linguistic,226.068,227.554,1.48599999999999,cookie,0,normal,140,
Caregiver linguistic,244.179,245.819,1.63999999999999,lechuga,0,normal,140,
Caregiver linguistic,248.052,248.972,0.920000000000016,cuchara,0,normal,140,
Caregiver linguistic,249.456,249.917,0.461000000000013,cuchara,0,normal,140,
Caregiver linguistic,251.281,253.101,1.81999999999999,cuchara ,1,normal,140,
Caregiver linguistic,253.195,254.195,1,cuchillo ,1,normal,140,
Caregiver linguistic,262.915,264.295,1.38,jugo,0,normal,140,
Caregiver linguistic,273.636,274.162,0.525999999999954,fork,0,normal,140,
Caregiver linguistic,274.643,275.403,0.760000000000048,fork,0,normal,140,
Caregiver linguistic,276.424,276.904,0.480000000000018,fork,0,normal,140,
Caregiver linguistic,280.518,281.999,1.48100000000005,spoon,0,normal,140,
Caregiver linguistic,296.257,296.743,0.48599999999999,jugo,0,normal,140,
Caregiver linguistic,301.224,301.743,0.519000000000005,jugo,0,normal,140,
Caregiver linguistic,304.09,304.57,0.480000000000018,jugo,0,normal,140,
Caregiver linguistic,310.818,311.291,0.473000000000013,jugo,0,normal,140,
Caregiver linguistic,315.176,315.526,0.350000000000023,jugo,0,normal,140,
Caregiver linguistic,325.498,326.118,0.620000000000004,fresa,0,normal,140,
Caregiver linguistic,336.986,338.126,1.13999999999999,sandwhich,0,normal,140,
Caregiver linguistic,339.935,341.055,1.12,sandwhich,0,normal,140,
Caregiver linguistic,22.886,23.42,0.534000000000003,plato,0,normal,182,
Caregiver linguistic,58.192,58.559,0.366999999999997,plato,0,normal,182,
Caregiver linguistic,61.379,62.093,0.714000000000006,manzana,0,normal,182,
Caregiver linguistic,63.505,63.965,0.460000000000001,plato,0,normal,182,
Caregiver linguistic,68.28,68.9,0.620000000000004,naranja,0,normal,182,
Caregiver linguistic,69.876,70.33,0.453999999999993,naranja,0,normal,182,
Caregiver linguistic,71.683,72.723,1.03999999999999,pedacito de naranja,0,normal,182,
Caregiver linguistic,82.613,84.1,1.48699999999999,cuchara,0,normal,182,
Caregiver linguistic,115.7,116.3,0.599999999999994,vaso ,1,normal,182,
Caregiver linguistic,116.979,118.06,1.081,vaso con agua ,0,imaginary,182,
Caregiver linguistic,121.778,122.212,0.433999999999998,agua ,0,imaginary,182,
Caregiver linguistic,122.807,122.994,0.186999999999998,agua ,0,imaginary,182,
Caregiver linguistic,128.806,129.1,0.293999999999983,agua,0,normal,182,
Caregiver linguistic,131.592,132.954,1.36199999999999,galleta,0,normal,182,
Caregiver linguistic,133.223,133.559,0.335999999999984,galleta,0,normal,182,
Caregiver linguistic,133.77,134.07,0.299999999999983,plato ,1,normal,182,
Caregiver linguistic,138.573,139.07,0.496999999999986,leche ,1,normal,182,
Caregiver linguistic,140.564,141.07,0.506,leche ,1,normal,182,
Caregiver linguistic,147.172,147.75,0.578000000000003,galleta,0,normal,182,
Caregiver linguistic,149.984,150.669,0.685000000000002,galleta,0,normal,182,
Caregiver linguistic,166.314,166.876,0.562000000000012,plato ,1,normal,182,
Caregiver linguistic,167.791,168.164,0.37299999999999,plato ,1,normal,182,
Caregiver linguistic,174.423,174.912,0.489000000000004,elote ,1,normal,182,
Caregiver linguistic,178.125,178.627,0.502000000000009,elote ,1,normal,182,
Caregiver linguistic,182.233,182.751,0.518000000000001,elote ,1,normal,182,
Caregiver linguistic,189.366,191.222,1.85599999999999,fresa ,1,normal,182,
Caregiver linguistic,193.129,193.692,0.563000000000017,fresa ,1,normal,182,
Caregiver linguistic,198.155,198.993,0.837999999999994,galletas,0,normal,182,
Caregiver linguistic,201.747,202.434,0.686999999999983,galletas ,1,normal,182,
Caregiver linguistic,203.435,203.898,0.462999999999994,plato,0,normal,182,
Caregiver linguistic,204.504,204.884,0.379999999999995,plato,0,normal,182,
Caregiver linguistic,207.677,208.097,0.420000000000016,plato,0,normal,182,
Caregiver linguistic,212.792,213.247,0.455000000000013,plato,0,normal,182,
Caregiver linguistic,214.612,215.022,0.409999999999997,plato,0,normal,182,
Caregiver linguistic,219.648,219.982,0.334000000000003,plato ,1,normal,182,
Caregiver linguistic,222.912,223.45,0.537999999999983,vaso,0,normal,182,
Caregiver linguistic,231.189,231.961,0.77200000000002,naranja,0,normal,182,
Caregiver linguistic,234.915,235.263,0.348000000000013,plato,0,normal,182,
Caregiver linguistic,241.532,241.967,0.435000000000002,sopa,0,normal,182,
Caregiver linguistic,244.469,244.897,0.427999999999997,sopa,0,normal,182,
Caregiver linguistic,247.02,248.275,1.255,brocoli,0,normal,182,
Caregiver linguistic,251.587,252.4,0.813000000000017,jitomate ,1,normal,182,
Caregiver linguistic,254.331,254.832,0.501000000000005,jitomate,0,normal,182,
Caregiver linguistic,254.981,255.285,0.304000000000002,olla ,1,normal,182,
Caregiver linguistic,263.856,264.451,0.595000000000027,chicharos ,1,normal,182,
Caregiver linguistic,273.735,275.477,1.74199999999996,aguacate,0,normal,182,
Caregiver linguistic,275.762,276.909,1.14699999999999,tomate,0,normal,182,
Caregiver linguistic,286.653,287.085,0.431999999999959,cuchara,0,normal,182,
Caregiver linguistic,308.35,309.347,0.996999999999957,banana,0,normal,182,
Caregiver linguistic,325.328,325.788,0.460000000000036,banana,0,normal,182,
Caregiver linguistic,335.072,335.615,0.543000000000006,banana,0,normal,182,
Caregiver linguistic,338.928,339.536,0.608000000000004,banana,0,normal,182,
Caregiver linguistic,341.85,342.282,0.431999999999959,cuchillo,0,normal,182,
Caregiver linguistic,343.958,344.347,0.388999999999953,banana,0,normal,182,
Caregiver linguistic,350.398,351.202,0.803999999999974,pedazo de banana,0,normal,182,
Caregiver linguistic,351.67,352.155,0.484999999999957,banana,0,normal,182,
Caregiver linguistic,352.841,353.247,0.406000000000006,banana,0,normal,182,
Caregiver linguistic,357.728,358.588,0.860000000000013,banana,0,normal,182,
Caregiver linguistic,364.427,364.997,0.569999999999993,cuchara,0,normal,182,
Caregiver linguistic,366.392,366.982,0.590000000000032,cuchara ,1,normal,182,
Caregiver linguistic,370.832,371.33,0.49799999999999,sopa ,0,imaginary,182,
Caregiver linguistic,372.087,372.506,0.418999999999983,sopa ,0,imaginary,182,
Caregiver linguistic,376.079,376.524,0.444999999999993,sopa ,0,imaginary,182,
Caregiver linguistic,75.645,76.965,1.32000000000001,aguacate ,1,normal,415,
Caregiver linguistic,79.022,79.582,0.559999999999988,fresa ,1,normal,415,
Caregiver linguistic,99.231,99.991,0.760000000000005,jitomate,0,normal,415,
